trad_id,cust_id,time,amount,type_label,type
30977,10115,4/16/2010,399,正常,Normal
30982,20185,4/16/2010,0,赠送,Presented
30983,20183,4/16/2010,0,赠送,Presented
30984,30132,4/16/2010,399,正常,Normal
30985,10143,4/16/2010,0,赠送,Presented
30986,10237,4/16/2010,399,正常,Normal
30987,10003,4/16/2010,0,赠送,Presented
30988,20147,4/16/2010,0,赠送,Presented
30989,30298,4/16/2010,449,正常,Normal
30990,10123,4/16/2010,0,赠送,Presented
30991,40101,4/16/2010,399,正常,Normal
30996,40032,4/16/2010,449,正常,Normal
30997,40010,4/16/2010,0,赠送,Presented
30998,40120,4/16/2010,0,赠送,Presented
30999,10285,4/16/2010,349,正常,Normal
31000,40160,4/16/2010,0,赠送,Presented
31001,10154,4/17/2010,0,赠送,Presented
31002,30273,4/17/2010,349,正常,Normal
31003,30159,4/17/2010,0,赠送,Presented
31004,40207,4/17/2010,0,赠送,Presented
31005,20164,4/17/2010,0,赠送,Presented
31006,30174,4/17/2010,269,正常,Normal
31007,20053,4/17/2010,0,赠送,Presented
31008,10077,4/17/2010,0,赠送,Presented
31009,30086,4/17/2010,349,正常,Normal
31015,20175,4/17/2010,0,赠送,Presented
31016,30198,4/17/2010,0,赠送,Presented
31017,30280,4/17/2010,349,正常,Normal
31021,20293,4/17/2010,0,赠送,Presented
31022,30254,4/17/2010,299,正常,Normal
31023,10067,4/17/2010,0,赠送,Presented
31031,20135,4/18/2010,3,正常,Normal
31032,40252,4/18/2010,299,正常,Normal
31033,10278,4/18/2010,79,正常,Normal
31034,20150,4/18/2010,449,正常,Normal
31035,40123,4/18/2010,0,赠送,Presented
31036,30144,4/18/2010,30,正常,Normal
31037,10084,4/18/2010,0,赠送,Presented
31038,30068,4/18/2010,349,正常,Normal
31044,20184,4/18/2010,0,赠送,Presented
31045,40142,4/18/2010,0,赠送,Presented
31046,40004,4/18/2010,299,正常,Normal
31047,30131,4/18/2010,0,赠送,Presented
31048,20185,4/18/2010,399,正常,Normal
31049,10128,4/18/2010,0,赠送,Presented
31050,20153,4/18/2010,0,赠送,Presented
31051,10300,4/18/2010,0,赠送,Presented
31052,20252,4/18/2010,449,正常,Normal
31053,30275,4/18/2010,0,赠送,Presented
31054,20216,4/18/2010,0,赠送,Presented
31055,40022,4/18/2010,349,正常,Normal
31056,40167,4/18/2010,0,赠送,Presented
31057,10280,4/18/2010,349,正常,Normal
31058,40298,4/18/2010,0,赠送,Presented
31059,20210,4/18/2010,0,赠送,Presented
31060,20070,4/18/2010,449,正常,Normal
31061,30154,4/18/2010,0,赠送,Presented
31062,20079,4/18/2010,299,正常,Normal
31063,20275,4/18/2010,0,赠送,Presented
31064,10092,4/18/2010,299,正常,Normal
31071,20232,4/18/2010,2,正常,Normal
31072,10021,4/18/2010,18,正常,Normal
31073,10003,4/18/2010,479,正常,Normal
31080,10285,4/18/2010,-299,退货,returned_goods
31081,30260,4/18/2010,299,正常,Normal
31082,40175,4/18/2010,0,赠送,Presented
31083,40016,4/18/2010,0,赠送,Presented
31084,30211,4/18/2010,0,赠送,Presented
31085,40251,4/18/2010,349,正常,Normal
31096,10229,4/19/2010,0,赠送,Presented
31097,30130,4/19/2010,827,正常,Normal
31121,20189,4/20/2010,349,正常,Normal
31122,40297,4/20/2010,0,赠送,Presented
31123,20148,4/20/2010,349,正常,Normal
31124,40121,4/20/2010,0,赠送,Presented
31125,40242,4/20/2010,269,正常,Normal
31126,40156,4/20/2010,28,正常,Normal
31127,10296,4/20/2010,15,正常,Normal
31146,20193,4/21/2010,0,赠送,Presented
31147,10252,4/21/2010,0,赠送,Presented
31148,10293,4/21/2010,449,正常,Normal
31149,30203,4/21/2010,0,赠送,Presented
31150,10102,4/21/2010,449,正常,Normal
31151,20105,4/21/2010,0,赠送,Presented
31152,30181,4/21/2010,449,正常,Normal
31153,20236,4/21/2010,0,赠送,Presented
31154,40088,4/21/2010,449,正常,Normal
31161,20071,4/21/2010,0,赠送,Presented
31162,10017,4/21/2010,269,正常,Normal
31163,10148,4/21/2010,0,赠送,Presented
31164,20039,4/21/2010,0,赠送,Presented
31165,20130,4/21/2010,349,正常,Normal
31223,40049,4/24/2010,0,赠送,Presented
31224,30122,4/24/2010,299,正常,Normal
31225,30026,4/24/2010,0,赠送,Presented
31226,20127,4/24/2010,0,赠送,Presented
31227,20296,4/24/2010,395,正常,Normal
31228,10230,4/24/2010,0,赠送,Presented
31229,30259,4/24/2010,0,赠送,Presented
31230,20272,4/24/2010,0,赠送,Presented
31231,40046,4/24/2010,249,正常,Normal
31232,40278,4/24/2010,0,赠送,Presented
31233,20063,4/24/2010,449,正常,Normal
31236,10069,4/24/2010,1,正常,Normal
31237,20175,4/24/2010,18,正常,Normal
31238,30015,4/24/2010,2,正常,Normal
31239,20279,4/24/2010,479,正常,Normal
31240,20253,4/24/2010,0,赠送,Presented
31241,20149,4/24/2010,299,正常,Normal
31252,40099,4/24/2010,299,正常,Normal
31253,30283,4/24/2010,0,赠送,Presented
31257,40199,4/24/2010,0,赠送,Presented
31258,30248,4/24/2010,399,正常,Normal
31263,30243,4/25/2010,0,赠送,Presented
31264,10118,4/25/2010,249,正常,Normal
31267,10197,4/25/2010,0,赠送,Presented
31268,30251,4/25/2010,349,正常,Normal
31279,40130,4/25/2010,0,赠送,Presented
31280,40060,4/25/2010,249,正常,Normal
31281,10300,4/25/2010,0,赠送,Presented
31282,10207,4/25/2010,399,正常,Normal
31283,40285,4/25/2010,0,赠送,Presented
31284,40189,4/25/2010,449,正常,Normal
31287,40226,4/25/2010,0,赠送,Presented
31288,10274,4/25/2010,449,正常,Normal
31291,10033,4/25/2010,0,赠送,Presented
31292,20185,4/25/2010,439,正常,Normal
31293,10166,4/25/2010,0,赠送,Presented
31294,20127,4/25/2010,449,正常,Normal
31295,10193,4/25/2010,0,赠送,Presented
31296,40030,4/25/2010,399,正常,Normal
31586,40087,4/30/2010,0,赠送,Presented
31587,10077,4/30/2010,249,正常,Normal
31652,20220,5/1/2010,249,正常,Normal
31653,30093,5/1/2010,299,正常,Normal
31654,20013,5/1/2010,349,正常,Normal
31704,40220,5/2/2010,249,正常,Normal
31705,10091,5/2/2010,299,正常,Normal
31706,30003,5/2/2010,299,正常,Normal
31707,10125,5/2/2010,0,赠送,Presented
31708,30250,5/2/2010,439,正常,Normal
31709,10176,5/2/2010,249,正常,Normal
31710,30116,5/2/2010,249,正常,Normal
31716,10190,5/2/2010,449,正常,Normal
31717,10165,5/2/2010,249,正常,Normal
31718,10223,5/2/2010,299,正常,Normal
31719,40240,5/2/2010,349,正常,Normal
31720,20108,5/2/2010,395,正常,Normal
31721,20218,5/2/2010,359,正常,Normal
31722,30164,5/2/2010,287,正常,Normal
31723,40092,5/2/2010,359,正常,Normal
31724,40201,5/2/2010,319,正常,Normal
31725,40029,5/2/2010,20,正常,Normal
31726,40172,5/2/2010,224,正常,Normal
31727,30017,5/2/2010,404,正常,Normal
31728,40214,5/2/2010,242,正常,Normal
31729,40018,5/2/2010,224,正常,Normal
31730,40039,5/2/2010,242,正常,Normal
31731,40204,5/2/2010,359,正常,Normal
31732,40274,5/2/2010,224,正常,Normal
31733,10142,5/2/2010,404,正常,Normal
31734,20004,5/2/2010,269,正常,Normal
31735,20237,5/2/2010,287,正常,Normal
31736,30169,5/2/2010,242,正常,Normal
31737,30020,5/2/2010,224,正常,Normal
31738,30200,5/2/2010,287,正常,Normal
31741,30119,5/2/2010,224,正常,Normal
31742,40145,5/2/2010,224,正常,Normal
31743,10103,5/2/2010,395,正常,Normal
31744,30075,5/2/2010,404,正常,Normal
31745,20241,5/2/2010,314,正常,Normal
31746,20254,5/2/2010,431,正常,Normal
31747,40249,5/2/2010,431,正常,Normal
31748,20203,5/2/2010,269,正常,Normal
31749,30054,5/2/2010,431,正常,Normal
31750,20002,5/2/2010,314,正常,Normal
31751,40205,5/2/2010,269,正常,Normal
31752,10171,5/2/2010,359,正常,Normal
31756,10191,5/2/2010,244,正常,Normal
31757,10023,5/2/2010,643,正常,Normal
31758,30026,5/2/2010,279,正常,Normal
31989,20286,5/4/2010,287,正常,Normal
31990,10047,5/4/2010,224,正常,Normal
31991,20061,5/4/2010,224,正常,Normal
31992,20206,5/4/2010,314,正常,Normal
31993,10294,5/4/2010,269,正常,Normal
31994,30257,5/4/2010,395,正常,Normal
31995,10240,5/4/2010,269,正常,Normal
31996,20128,5/4/2010,269,正常,Normal
31997,20001,5/4/2010,269,正常,Normal
32006,20230,5/4/2010,36,正常,Normal
32007,10001,5/4/2010,269,正常,Normal
32008,20016,5/4/2010,224,正常,Normal
32009,30198,5/4/2010,404,正常,Normal
32015,10105,5/4/2010,314,正常,Normal
32016,40189,5/4/2010,314,正常,Normal
32017,40184,5/4/2010,404,正常,Normal
32018,30016,5/4/2010,404,正常,Normal
32021,40215,5/4/2010,296,正常,Normal
32022,20044,5/4/2010,314,正常,Normal
32023,20026,5/4/2010,314,正常,Normal
32024,30107,5/4/2010,399,正常,Normal
32025,40148,5/4/2010,0,赠送,Presented
32026,10011,5/4/2010,449,正常,Normal
32027,30039,5/4/2010,329,正常,Normal
32028,40235,5/4/2010,299,正常,Normal
32029,10249,5/4/2010,0,赠送,Presented
32030,40004,5/4/2010,449,正常,Normal
32031,30250,5/4/2010,319,正常,Normal
32038,30205,5/4/2010,299,正常,Normal
32039,30267,5/4/2010,-349,退货,returned_goods
32040,40147,5/4/2010,-299,退货,returned_goods
32041,20172,5/4/2010,-249,退货,returned_goods
32052,20056,5/4/2010,0,赠送,Presented
32053,10170,5/4/2010,249,正常,Normal
32054,10161,5/4/2010,-314,退货,returned_goods
32055,30078,5/4/2010,314,正常,Normal
32056,40241,5/4/2010,-431,退货,returned_goods
32061,10146,5/4/2010,-224,退货,returned_goods
32062,40149,5/4/2010,224,正常,Normal
32063,10170,5/4/2010,269,正常,Normal
32064,10193,5/4/2010,0,赠送,Presented
32079,20300,5/5/2010,0,赠送,Presented
32080,30174,5/5/2010,299,正常,Normal
32081,10055,5/5/2010,0,赠送,Presented
32082,20154,5/5/2010,449,正常,Normal
32088,40148,5/5/2010,0,赠送,Presented
32089,30117,5/5/2010,399,正常,Normal
32090,20147,5/5/2010,0,赠送,Presented
32091,20140,5/5/2010,269,正常,Normal
32094,30058,5/5/2010,439,正常,Normal
32095,30136,5/5/2010,0,赠送,Presented
32128,30220,5/5/2010,299,正常,Normal
32129,10209,5/5/2010,0,赠送,Presented
32131,30075,5/5/2010,0,赠送,Presented
32132,20156,5/5/2010,319,正常,Normal
32136,30284,5/5/2010,249,正常,Normal
32137,20042,5/5/2010,0,赠送,Presented
32159,40006,5/5/2010,399,正常,Normal
32160,40213,5/5/2010,0,赠送,Presented
32173,20221,5/6/2010,349,正常,Normal
32174,20254,5/6/2010,0,赠送,Presented
32178,30230,5/6/2010,0,赠送,Presented
32179,40270,5/6/2010,449,正常,Normal
32193,40116,5/6/2010,0,赠送,Presented
32194,20226,5/6/2010,449,正常,Normal
32201,20115,5/6/2010,-449,退货,returned_goods
32202,40124,5/6/2010,449,正常,Normal
32215,20096,5/6/2010,0,赠送,Presented
32216,10277,5/6/2010,299,正常,Normal
32217,30188,5/6/2010,0,赠送,Presented
32218,40271,5/6/2010,299,正常,Normal
32219,20028,5/6/2010,0,赠送,Presented
32220,10100,5/6/2010,299,正常,Normal
32224,40102,5/6/2010,0,赠送,Presented
32225,30085,5/6/2010,449,正常,Normal
32250,20254,5/6/2010,0,赠送,Presented
32251,20276,5/6/2010,449,正常,Normal
32261,20158,5/7/2010,249,正常,Normal
32262,10220,5/7/2010,0,赠送,Presented
32265,40147,5/7/2010,0,赠送,Presented
32266,20072,5/7/2010,249,正常,Normal
32277,10157,5/7/2010,249,正常,Normal
32278,10255,5/7/2010,0,赠送,Presented
32282,10045,5/7/2010,0,赠送,Presented
32283,20128,5/7/2010,249,正常,Normal
32284,20112,5/7/2010,349,正常,Normal
32285,40205,5/7/2010,0,赠送,Presented
32293,30150,5/7/2010,0,赠送,Presented
32294,20137,5/7/2010,449,正常,Normal
32295,40271,5/7/2010,499,正常,Normal
32327,40017,5/7/2010,269,正常,Normal
32328,20128,5/7/2010,0,赠送,Presented
32337,20046,5/7/2010,0,赠送,Presented
32338,20023,5/7/2010,399,正常,Normal
32342,40251,5/7/2010,0,赠送,Presented
32343,20023,5/7/2010,249,正常,Normal
32344,30242,5/7/2010,249,正常,Normal
32348,40116,5/7/2010,-499,退货,returned_goods
32349,20141,5/7/2010,499,正常,Normal
32353,20100,5/7/2010,299,正常,Normal
32354,20183,5/7/2010,0,赠送,Presented
32383,30027,5/8/2010,0,赠送,Presented
32384,10161,5/8/2010,299,正常,Normal
32385,10025,5/8/2010,0,赠送,Presented
32386,40294,5/8/2010,499,正常,Normal
32389,20262,5/8/2010,0,赠送,Presented
32390,10087,5/8/2010,249,正常,Normal
32391,10295,5/8/2010,0,赠送,Presented
32392,20051,5/8/2010,249,正常,Normal
32393,10209,5/8/2010,249,正常,Normal
32394,40085,5/8/2010,0,赠送,Presented
32397,10114,5/8/2010,0,赠送,Presented
32398,40104,5/8/2010,319,正常,Normal
32407,30013,5/8/2010,0,赠送,Presented
32408,40257,5/8/2010,269,正常,Normal
32409,30074,5/8/2010,0,赠送,Presented
32410,40132,5/8/2010,449,正常,Normal
32411,20128,5/8/2010,0,赠送,Presented
32412,40129,5/8/2010,299,正常,Normal
32413,20226,5/8/2010,249,正常,Normal
32414,20022,5/8/2010,0,赠送,Presented
32415,30241,5/8/2010,299,正常,Normal
32416,10026,5/8/2010,0,赠送,Presented
32417,10164,5/8/2010,349,正常,Normal
32418,20193,5/8/2010,449,正常,Normal
32421,40039,5/8/2010,449,正常,Normal
32424,20019,5/8/2010,0,赠送,Presented
32425,30044,5/8/2010,249,正常,Normal
32484,30083,5/9/2010,0,赠送,Presented
32485,40103,5/9/2010,349,正常,Normal
32508,40060,5/9/2010,479,正常,Normal
32509,10088,5/9/2010,0,赠送,Presented
32510,40286,5/9/2010,0,赠送,Presented
32511,20049,5/9/2010,329,正常,Normal
32515,20035,5/9/2010,0,赠送,Presented
32516,10251,5/9/2010,499,正常,Normal
32519,30244,5/9/2010,399,正常,Normal
32520,30231,5/9/2010,0,赠送,Presented
32523,40176,5/9/2010,0,赠送,Presented
32524,10136,5/9/2010,299,正常,Normal
32533,30001,5/9/2010,249,正常,Normal
32548,40028,5/9/2010,0,赠送,Presented
32549,20033,5/9/2010,269,正常,Normal
32564,10146,5/9/2010,0,赠送,Presented
32645,40235,5/10/2010,269,正常,Normal
32646,20270,5/10/2010,0,赠送,Presented
32649,20103,5/10/2010,449,正常,Normal
32650,40164,5/10/2010,0,赠送,Presented
32651,40277,5/10/2010,449,正常,Normal
32652,30241,5/10/2010,0,赠送,Presented
32660,10269,5/10/2010,0,赠送,Presented
32661,20296,5/10/2010,249,正常,Normal
32711,30071,5/11/2010,0,赠送,Presented
32712,40266,5/11/2010,349,正常,Normal
32741,20017,5/11/2010,-449,退货,returned_goods
32742,40055,5/11/2010,0,赠送,Presented
32743,40281,5/11/2010,449,正常,Normal
32744,10111,5/11/2010,0,赠送,Presented
32745,10107,5/11/2010,299,正常,Normal
32750,40088,5/11/2010,449,正常,Normal
32754,10227,5/11/2010,-449,退货,returned_goods
32762,30116,5/11/2010,0,赠送,Presented
32763,30284,5/11/2010,299,正常,Normal
32782,30206,5/11/2010,0,赠送,Presented
32783,30007,5/11/2010,449,正常,Normal
32784,20218,5/11/2010,0,赠送,Presented
32785,20047,5/11/2010,449,正常,Normal
32786,30026,5/11/2010,0,赠送,Presented
32787,10105,5/11/2010,299,正常,Normal
32794,10180,5/11/2010,0,赠送,Presented
32795,10007,5/11/2010,449,正常,Normal
32871,10011,5/12/2010,0,赠送,Presented
32872,40037,5/12/2010,399,正常,Normal
32873,20007,5/12/2010,0,赠送,Presented
32874,30003,5/12/2010,399,正常,Normal
32875,10256,5/12/2010,0,赠送,Presented
32876,10148,5/12/2010,249,正常,Normal
32877,40274,5/12/2010,0,赠送,Presented
32878,10149,5/12/2010,449,正常,Normal
32879,20232,5/12/2010,0,赠送,Presented
32880,20097,5/12/2010,249,正常,Normal
32883,40241,5/13/2010,0,赠送,Presented
32884,40229,5/13/2010,479,正常,Normal
32885,40055,5/13/2010,0,赠送,Presented
32886,40212,5/13/2010,249,正常,Normal
32891,30162,5/13/2010,0,赠送,Presented
32892,10021,5/13/2010,249,正常,Normal
32935,20270,5/13/2010,0,赠送,Presented
32936,30145,5/13/2010,499,正常,Normal
32953,20076,5/13/2010,0,赠送,Presented
32954,30218,5/13/2010,449,正常,Normal
32955,10089,5/13/2010,0,赠送,Presented
32956,10245,5/13/2010,449,正常,Normal
32957,10046,5/13/2010,249,正常,Normal
32958,30135,5/13/2010,0,赠送,Presented
32959,40112,5/13/2010,449,正常,Normal
32962,30191,5/13/2010,0,赠送,Presented
32963,20246,5/13/2010,399,正常,Normal
33023,20059,5/14/2010,0,赠送,Presented
33024,20106,5/14/2010,349,正常,Normal
33059,30240,5/14/2010,0,赠送,Presented
33060,30162,5/14/2010,349,正常,Normal
33061,20119,5/14/2010,-479,退货,returned_goods
33062,20070,5/14/2010,479,正常,Normal
33063,10060,5/14/2010,0,赠送,Presented
33064,20101,5/14/2010,249,正常,Normal
33065,20231,5/14/2010,349,正常,Normal
33066,10122,5/14/2010,0,赠送,Presented
33067,10123,5/14/2010,0,赠送,Presented
33068,40110,5/14/2010,479,正常,Normal
33089,10016,5/14/2010,0,赠送,Presented
33090,20136,5/14/2010,349,正常,Normal
33094,30028,5/14/2010,0,赠送,Presented
33095,30262,5/14/2010,319,正常,Normal
33096,10222,5/14/2010,349,正常,Normal
33101,20032,5/14/2010,-479,退货,returned_goods
33102,10225,5/14/2010,479,正常,Normal
33113,20258,5/14/2010,439,正常,Normal
33114,40005,5/14/2010,0,赠送,Presented
33173,10130,5/15/2010,0,赠送,Presented
33174,40250,5/15/2010,319,正常,Normal
33175,10126,5/15/2010,0,赠送,Presented
33176,20044,5/15/2010,404,正常,Normal
33177,10109,5/15/2010,0,赠送,Presented
33178,30066,5/15/2010,359,正常,Normal
33179,10042,5/15/2010,-269,退货,returned_goods
33180,40061,5/15/2010,269,正常,Normal
33181,40170,5/15/2010,0,赠送,Presented
33182,40049,5/15/2010,224,正常,Normal
33183,40230,5/15/2010,0,赠送,Presented
33184,10220,5/15/2010,395,正常,Normal
33185,10209,5/15/2010,0,赠送,Presented
33190,40216,5/15/2010,224,正常,Normal
33191,30198,5/15/2010,0,赠送,Presented
33192,10236,5/15/2010,359,正常,Normal
33193,20286,5/15/2010,0,赠送,Presented
33202,30076,5/15/2010,359,正常,Normal
33203,30018,5/15/2010,0,赠送,Presented
33214,40166,5/15/2010,0,赠送,Presented
33215,30283,5/15/2010,431,正常,Normal
33216,40140,5/15/2010,0,赠送,Presented
33217,40054,5/15/2010,307,正常,Normal
33230,30268,5/15/2010,0,赠送,Presented
33231,30171,5/15/2010,404,正常,Normal
33233,40175,5/15/2010,359,正常,Normal
33234,30113,5/15/2010,0,赠送,Presented
33241,30080,5/15/2010,0,赠送,Presented
33242,40232,5/15/2010,404,正常,Normal
33243,10004,5/15/2010,0,赠送,Presented
33244,40150,5/15/2010,404,正常,Normal
33250,20246,5/15/2010,307,正常,Normal
33251,10089,5/15/2010,0,赠送,Presented
33252,20217,5/15/2010,359,正常,Normal
33253,30086,5/15/2010,0,赠送,Presented
33254,20092,5/15/2010,314,正常,Normal
33255,10129,5/15/2010,0,赠送,Presented
33256,10227,5/15/2010,224,正常,Normal
33257,30077,5/15/2010,0,赠送,Presented
33259,30009,5/15/2010,269,正常,Normal
33260,20241,5/15/2010,0,赠送,Presented
33261,30129,5/15/2010,269,正常,Normal
33262,40151,5/15/2010,0,赠送,Presented
33265,30216,5/15/2010,269,正常,Normal
33266,30280,5/15/2010,0,赠送,Presented
33280,30093,5/15/2010,224,正常,Normal
33281,40001,5/15/2010,0,赠送,Presented
33284,10244,5/15/2010,-224,退货,returned_goods
33285,40178,5/15/2010,224,正常,Normal
33328,20208,5/16/2010,0,赠送,Presented
33329,20017,5/16/2010,224,正常,Normal
33332,30124,5/16/2010,0,赠送,Presented
33333,30201,5/16/2010,314,正常,Normal
33340,30195,5/16/2010,0,赠送,Presented
33341,10051,5/16/2010,404,正常,Normal
33345,20183,5/16/2010,0,赠送,Presented
33346,20037,5/16/2010,431,正常,Normal
33347,20097,5/16/2010,0,赠送,Presented
33348,40089,5/16/2010,224,正常,Normal
33349,10004,5/16/2010,0,赠送,Presented
33350,40293,5/16/2010,359,正常,Normal
33372,30015,5/16/2010,0,赠送,Presented
33373,30105,5/16/2010,314,正常,Normal
33382,40288,5/16/2010,0,赠送,Presented
33383,30132,5/16/2010,269,正常,Normal
33388,40045,5/16/2010,404,正常,Normal
33389,30263,5/16/2010,0,赠送,Presented
33392,30244,5/16/2010,0,赠送,Presented
33393,40179,5/16/2010,269,正常,Normal
33394,30226,5/16/2010,404,正常,Normal
33395,20008,5/16/2010,0,赠送,Presented
33396,30003,5/16/2010,404,正常,Normal
33398,20289,5/16/2010,395,正常,Normal
33399,20133,5/16/2010,0,赠送,Presented
33514,10168,5/17/2010,-224,退货,returned_goods
33515,10039,5/17/2010,224,正常,Normal
33516,30186,5/17/2010,224,正常,Normal
33517,20099,5/17/2010,0,赠送,Presented
33518,30018,5/17/2010,359,正常,Normal
33519,20236,5/17/2010,0,赠送,Presented
33591,30137,5/18/2010,0,赠送,Presented
33592,40184,5/18/2010,404,正常,Normal
33607,20059,5/18/2010,224,正常,Normal
33608,10050,5/18/2010,0,赠送,Presented
33627,40171,5/18/2010,359,正常,Normal
33628,10073,5/18/2010,0,赠送,Presented
33629,30214,5/18/2010,0,赠送,Presented
33630,10175,5/18/2010,307,正常,Normal
33631,20055,5/18/2010,0,赠送,Presented
33632,30003,5/18/2010,224,正常,Normal
33635,40014,5/18/2010,-349,退货,returned_goods
33636,20082,5/18/2010,349,正常,Normal
33637,40208,5/18/2010,-359,退货,returned_goods
33638,30226,5/18/2010,359,正常,Normal
33639,20216,5/18/2010,0,赠送,Presented
33640,30196,5/18/2010,287,正常,Normal
33641,40233,5/18/2010,-287,退货,returned_goods
33642,10075,5/18/2010,0,赠送,Presented
