"","application_id","bad_ind","vehicle_year","vehicle_make","bankruptcy_ind","tot_derog","tot_tr","age_oldest_tr","tot_open_tr","tot_rev_tr","tot_rev_debt","tot_rev_line","rev_util","fico_score","purch_price","msrp","down_pyt","loan_term","loan_amt","ltv","tot_income","veh_mileage","used_ind"
"1493",6898218,"0",1999,"CHEVY","N",3,17,131,6,5,7087,9878,72,684,20509,19200,0,66,18117,95,2000,12124,1
"1494",1422921,"0",1995,"CHEVROLET","N",3,10,31,NA,5,3859,12730,30,654,6200,6000,500,54,5700,127,1800,79000,1
"1495",687304,"0",1996,"HONDA","N",3,12,161,6,4,1933,36400,5,583,20000,19000,0,60,22900,121,5900,44200,1
"1496",708143,"1",1997,"CHEVROLET","N",4,6,25,2,1,258,700,37,648,17905,16975,1000,54,16905,106,2333.33,55000,1
"1497",1828510,"0",1999,"CHEVY","N",1,11,110,4,1,608,700,87,654,13836,14800,0,60,12800,95,2946.67,30000,1
"1498",1083836,"0",1996,"PONTIAC","N",0,24,116,5,4,2777,16539,17,758,18470,19850,995,36,17475,91,2160,21705,1
"1499",9893979,"0",1988,"CHEVY","N",0,14,289,8,6,9871,14379,69,728,3500,3500,0,36,3800,112,3200,86168,1
"1500",7249971,"0",1999,"DODGE","N",0,3,20,2,1,5348,7200,74,646,19677.71,17650,0,60,15800,94,8500,11516,1
"1501",5579860,"0",0,"","N",1,14,116,5,2,1471,6500,23,693,5500,6499,500,60,5000,93,2400,0,0
"1502",6890436,"0",1996,"GMC","N",15,23,79,5,1,254,0,0,580,20496,21000,1000,54,15096,75,16766.67,74000,1
"1503",8987116,"1",2000,"FORD","N",6,7,159,NA,NA,NA,NA,0,614,12800,14350,0,60,12800,122,2100,1,0
"1504",1184576,"0",1996,"CHEVROLET","N",0,10,39,6,5,7680,6499,118,669,17127.4,16650,500,60,16627.4,107,5100,77000,1
"1505",5910100,"0",1999,"ISUZU","N",8,30,332,7,4,14660,41769,35,667,25645,25931,845,60,24800,96,2833.33,452,0
"1506",1988869,"0",1996,"SUBARU","N",0,18,124,NA,3,30737,67255,46,740,29358,18075,3000,60,23358,130,3500,1533,1
"1507",4420114,"1",2000,"MITISBUSHI","N",4,33,232,9,5,20037,13186,152,651,20238,20900,750,66,19488,93,9417,1,0
"1508",4394694,"0",1998,"CHEVY","N",1,7,112,2,1,1048,2736,38,685,20585,19200,2679,66,19316.53,101,2250,33315,1
"1509",2379221,"1",1998,"DODGE","Y",10,18,184,3,1,447,600,75,665,19083.95,16750,800,60,15783.95,102,6200,20989,1
"1510",8932172,"0",1996,"CHEVY","N",0,10,240,NA,3,2717,15549,17,770,12381,12000,7000,60,5381,51,3333.33,67000,1
"1511",9605455,"0",1998,"CHEVY","N",0,24,277,5,4,16086,52000,31,731,19490,16500,2000,66,19490,128,2500,30000,1
"1512",2186381,"1",1999,"CHEVY","N",1,25,132,9,7,50827,53627,95,645,22965.5,22100,0,66,22078.5,100,4316,8993,1
"1513",7054010,"0",1999,"KIA","Y",1,13,81,6,5,4622,6587,70,657,21000,20353,0,60,20000,104,2000,1,0
"1514",5391054,"1",1999,"OLDS","N",3,12,160,5,3,2927,3751,78,652,26145,25025,4145,60,27500,110,2800,100,1
"1515",113601,"0",2000,"TOYOTA","N",0,26,256,6,3,9781,29321,33,738,36089.45,36342,0,60,36089.45,101,5833.33,15,0
"1516",7727747,"0",1995,"MAZDA","N",4,23,112,16,8,3674,8781,42,705,17000,12600,2000,54,15000,119,2080,78000,1
"1517",9636828,"0",2000,"FORD","N",0,26,216,2,1,355,21872,2,763,33577.42,32910,0,60,33577.42,102,2200,94,0
"1518",5443954,"0",2000,"BUICK","N",0,1,117,NA,1,461,12000,4,742,26000,26218,4000,66,22000,84,5000,1,0
"1519",1483898,"1",2000,"NISSAN","N",1,21,88,6,3,3342,13559,25,716,27640,23777,0,60,27640,123,15000,11000,0
"1520",7677274,"0",1996,"CHEVY","N",0,19,99,4,2,7468,11300,66,655,17016,18650,0,60,17016,92,7041.67,36000,1
"1521",2408611,"0",1999,"OLDSMOBILE","N",0,8,222,NA,NA,9998,9998,100,728,22505.39,18000,500,72,21686.39,121,2250,25155,1
"1522",2473705,"1",2000,"DODGE","Y",5,16,219,NA,2,709,3118,23,740,21011,23400,2950,60,18061,77,8750,10,0
"1523",4736559,"1",2000,"FORD","N",6,10,65,5,2,2006,1136,177,662,29329.47,30890,500,60,28829.47,93,5833.34,0,0
"1524",2119326,"0",1995,"CHEVY","N",10,15,122,NA,3,452,1781,25,652,10400,9775,0,60,9400,127,1500,32000,1
"1525",7924035,"1",1999,"FORD","Y",1,20,160,10,4,2416,5453,44,653,29880,31300,0,60,31300,105,5800,24011,1
"1526",721801,"0",1999,"BUICK","N",0,1,268,NA,1,59,3230,2,722,18694,17500,2450,60,16244,93,2500,8008,1
"1527",9177320,"0",1998,"DODGE","N",0,45,91,15,7,10295,34675,30,638,22197,17500,0,48,22197,130,6000,13600,1
"1528",5411488,"1",1996,"GEO","N",0,29,109,19,12,29324,29249,100,614,9700,9250,1700,60,9200,101,5300,33965,1
"1529",1673105,"0",1997,"PLYMOUTH","N",0,22,118,2,1,4265,31650,13,723,12263,13075,0,60,11963,103,3700,24570,1
"1530",6477709,"0",0,"","N",0,30,168,6,4,2210,23716,9,737,12200,0,2000,60,10200,84,9930,0,0
"1531",5773101,"0",1998,"CHEVY","",NA,NA,NA,NA,NA,NA,NA,0,NA,9450,10150,0,60,9450,103,500,37800,1
"1532",6083342,"1",1997,"FORD","N",2,14,174,6,1,513,726,71,623,8270,7900,0,60,8270,123,2604,36000,1
"1533",2418619,"0",2000,"CHEVY","N",1,20,148,3,1,5844,16300,36,701,27752,30914,5000,60,22752,74,6333.34,8,0
"1534",1736243,"0",1998,"FORD","N",0,12,292,2,1,311,5500,6,762,16700,15500,0,60,13500,88,2600,10655,1
"1535",6370168,"0",1995,"FORD","N",0,13,164,8,6,2128,3500,61,668,8500,8200,1000,54,7500,107,3250,58000,1
"1536",5178960,"0",2000,"DODGE","N",1,14,59,8,6,6132,11905,52,709,28933,25290,291,48,28642,117,5000,124,0
"1537",5229326,"1",1993,"CHEVY","N",2,4,18,NA,2,2214,2564,86,580,6400,6200,1000,36,5300,94,1500,70000,1
"1538",8681602,"1",1997,"CHEVROLET","N",1,4,150,2,0,0,349,0,638,15235,14700,0,54,14650,100,2083.33,67000,1
"1539",5013506,"0",1996,"DODGE","N",3,11,174,NA,0,0,2019,0,678,14200,15250,0,60,14200,97,5780,29773,1
"1540",8785269,"0",0,"","N",1,5,34,5,2,279,400,70,625,4963,0,500,60,4463,90,38,0,0
"1541",5681676,"1",1998,"HONDA","N",2,11,63,5,4,1461,1935,76,628,17520,18350,0,42,17520,95,1839.63,14303,1
"1542",5086271,"0",1999,"MAZDA","N",0,20,184,NA,4,26526,45000,59,732,12366,15000,0,48,12366,83,7033.33,1,0
"1543",5558169,"0",1999,"FORD","N",0,17,325,4,1,842,36400,2,809,22000,23000,0,48,22000,96,3152,16000,1
"1544",6759895,"0",2000,"ACURA","N",2,29,77,14,5,16657,14687,113,660,27227,29950,2000,48,25227,84,3500,1,0
"1545",4921266,"0",0,"","N",1,16,115,2,1,961,7750,12,685,6825,0,1325,60,5500,81,48000,0,0
"1546",4164498,"0",2000,"FORD","N",0,25,300,6,5,1681,40546,4,753,33036.76,37105,0,54,33036.76,89,3600,14,0
"1547",426582,"0",1996,"FORD","Y",2,18,363,NA,0,0,34560,0,707,14300,12575,0,60,13800,111,2666.67,22000,1
"1548",3868134,"0",1996,"MITS","N",8,23,351,5,3,2971,12300,24,691,17425,15325,500,60,17459,115,5000,26000,1
"1549",4079666,"0",1998,"BUICK","N",0,40,172,NA,7,12907,76538,17,701,13500,15300,1000,60,12500,90,5000,40000,1
"1550",9210161,"0",2000,"FORD","N",1,23,148,8,3,20508,38000,54,782,46820.41,38400,0,60,46820.41,131,6500,13,0
"1551",5803486,"0",2000,"AUDI","N",0,38,360,8,6,9879,92666,11,700,39300,39625,2200,60,37100,94,6583.33,0,0
"1552",7174806,"0",0,"","N",0,21,130,4,1,114,27800,0,784,10000,10999,0,60,10000,91,4600,0,0
"1553",4861657,"0",1997,"GEO","N",0,25,90,9,7,9348,27574,34,687,9435,7025,2000,60,7435,142,2000,30000,1
"1554",8305132,"0",1998,"MERCURY","N",2,10,132,NA,NA,9998,9998,100,710,14350,13300,0,66,13600,115,5250,30000,1
"1555",8513220,"0",1997,"FORD","N",0,11,44,6,4,288,14270,2,739,19326.2,16000,0,60,13155.23,83,2200,45000,1
"1556",3503109,"0",1995,"MITSUBISHI","N",0,3,51,NA,1,1030,1170,88,607,10900,9900,0,48,9500,104,1800,34101,1
"1557",5110443,"0",1999,"LAND ROVER","N",5,18,133,3,0,0,1100,0,601,32566,30000,1910,36,30656,102,15500,14960,1
"1558",1505100,"0",1995,"CHEVROLET","N",0,13,185,4,3,5756,20119,29,794,7200,6600,0,60,7200,132,5916.67,53000,1
"1559",245360,"0",1998,"CHEVY","N",0,8,104,2,0,0,10000,0,790,30270,27650,0,60,30270,110,6295.84,16,1
"1560",4162823,"0",0,"","Y",1,14,210,NA,3,8762,7600,115,674,7399,0,0,60,7399,100,4000,0,0
"1561",2701799,"1",2000,"TOYOTA","N",5,52,390,10,3,7682,8783,87,607,23652,21502,0,63,23652,110,2666.67,1,0
"1562",7339697,"0",1999,"FORD","N",0,23,123,12,7,28333,41761,68,688,32830.81,31375,0,60,32830.81,105,5416.67,21876,1
"1563",3975624,"0",1997,"TOYOTA","N",6,19,270,7,5,21777,31320,70,701,18398,14700,0,60,16898,123,4500,58000,1
"1564",2734690,"0",2000,"CHEVY","N",3,17,117,5,3,1488,4147,36,653,14750.73,14970,1500,66,12750.73,93,2110.44,4000,0
"1565",2104265,"0",2000,"NISSAN","Y",1,15,114,8,6,15858,8918,178,682,26421,24506,0,60,26421,115,5000,26,0
"1566",9783600,"0",1998,"CHEV","Y",10,19,107,5,4,4660,4600,101,NA,23975,20000,6000,60,17975,100,2916.67,34373,1
"1567",6425051,"1",1999,"CHEVY","",0,0,2,NA,1,24,600,4,NA,10700,10800,0,66,11360,118,1733.33,27330,1
"1568",9784831,"0",1999,"DODGE","N",2,17,82,6,3,981,7000,14,631,25925,21800,4100,66,21800,116,1500,19000,1
"1569",662312,"0",1998,"CHEVROLET","",NA,NA,NA,NA,NA,NA,NA,0,NA,13353.38,13375,0,66,13353.38,123,975,41608,1
"1570",7570637,"0",1996,"TOYITA","N",1,22,109,4,1,500,1500,33,734,11050.54,9750,0,60,9549,99,3014,18145,1
"1571",6661281,"0",2000,"VOLVO","N",0,21,198,3,2,3591,10000,36,740,28000,42500,0,51,37035,87,0,1,0
"1572",1907788,"0",2000,"TOYOTA","N",0,5,221,NA,0,0,20140,0,781,15616.8,15885,2000,39,13616.8,86,2183.33,42,0
"1573",5891520,"1",2000,"TOYOTA","N",4,17,124,3,2,2794,16000,17,703,21337,21312,0,60,21337,103,4333.33,39,0
"1574",3208031,"0",1999,"PONTIAC","N",0,12,83,6,3,7240,15299,47,768,13500,13000,0,60,13500,104,4794.66,51,1
"1575",3839861,"1",1997,"CHEVY","N",3,5,90,2,2,849,1162,73,602,11739.55,10000,1989.55,48,9000,111,1900,36109,1
"1576",2854707,"0",1996,"HONDA","N",0,3,52,1,0,0,500,0,698,10000,9000,800,60,9200,107,1644.8,15000,1
"1577",4738879,"1",1999,"OLDS","N",3,9,62,3,2,521,1040,50,646,15683,15700,0,66,15683,107,1980,29000,1
"1578",5145219,"0",2000,"HYUNDAI","N",0,5,12,NA,3,374,3040,12,697,10695,12364,0,60,10695,94,1000,10,0
"1579",9727211,"0",1996,"CHEVY","N",0,5,76,3,2,1307,14000,9,787,14695,14675,2000,60,12695,93,2166.67,50000,1
"1580",6822799,"0",1998,"NISSAN","N",1,14,69,5,4,12802,17130,75,641,14734,13000,2000,60,12734,104,7666.67,15620,1
"1581",3098061,"1",2000,"CHEVY","N",5,17,67,8,5,3649,9876,37,733,29835,25004,0,72,29835,123,6333.33,0,0
"1582",4307852,"0",1997,"CADILLAC","N",1,19,468,NA,0,0,6959,0,783,28828,28200,15000,60,13828,55,4500,32601,1
"1583",9201038,"0",2000,"FORD","Y",14,22,129,NA,1,467,2000,23,657,21260,22000,0,60,10800,49,3075,1,0
"1584",5817562,"0",2000,"DODGE","N",0,38,161,8,6,21342,38045,56,682,29310,25290,1500,72,27810,110,8100,1,0
"1585",3207225,"0",2000,"CHRYSLER","N",0,29,353,9,6,10889,55575,20,756,22111,23480,0,60,22111,101,5900,5,0
"1586",9805570,"0",2000,"HYUNDAI","N",0,2,78,NA,2,548,14400,4,735,9675,13254,0,60,9675,73,2000,15,0
"1587",5231691,"0",2000,"MERCURY","N",0,6,178,NA,0,0,18508,0,770,24085,23640,0,60,24085,102,1339,1,0
"1588",7976147,"0",1995,"BUICK","N",0,23,80,11,8,15075,14324,105,713,11827,10800,0,60,11827,114,7383.33,61000,1
"1589",7580731,"0",2000,"TOYOTA","N",0,9,59,4,3,2745,15450,18,711,21658,22338,200,60,22688,106,2083.33,26,0
"1590",96651,"1",1999,"CHEVY","",19,23,153,3,1,3717,4100,91,NA,25745,26000,0,48,25745,99,2916.67,9000,1
"1591",4327696,"0",2000,"TOYOTA","N",0,11,51,6,5,2639,11402,23,656,18121.82,18233,219.82,60,18121,105,2080,816,0
"1592",8084476,"1",1995,"CHEVY","N",0,3,12,5,3,404,1399,29,657,6925,6425,500,42,6425,131,5883.33,44854,1
"1593",2949774,"1",0,"","Y",3,20,178,NA,NA,9998,9998,100,631,15400,0,2000,60,13400,87,4860,0,0
"1594",8567198,"0",1996,"TOYOTA","N",0,22,232,4,3,3236,32300,10,NA,13841.43,14000,7000,48,7491.43,55,6200,43093,1
"1595",7913789,"0",0,"","N",0,36,151,6,2,17544,41971,42,713,5507.7,5299,800,48,4707.7,89,3200,0,0
"1596",939419,"0",1999,"CHEVY","N",0,4,60,NA,3,1534,7200,21,751,37797,42266,4800,72,30297,77,5860,0,0
"1597",6926687,"0",1996,"DODGE","N",7,28,427,10,4,3817,7479,51,681,22050,19000,0,60,19800,107,6416.67,25000,1
"1598",874520,"1",1996,"FORD","N",2,29,266,NA,9,6530,17216,38,614,10585,8600,2085,60,8500,119,3300,76000,1
"1599",649047,"0",2000,"DODGE","N",2,12,141,5,2,9693,10916,89,NA,24200,24430,0,60,24200,99,3333.33,5,0
"1600",9880329,"0",2000,"CHEVROLET","N",1,12,85,5,1,743,902,82,683,22467,25590,0,60,22467,88,5000,1,0
"1601",8088443,"0",1995,"HONDA","Y",5,19,174,4,2,4453,4576,97,672,8500,8275,500,54,8000,112,6000,60900,1
"1602",8901892,"0",1999,"CADILLAC","N",0,33,286,5,2,983,40404,2,736,34601,31583,3400,54,31201,100,8333.33,1,1
"1603",7325330,"0",2000,"CHEVROLET","N",1,26,360,4,2,5795,65954,9,676,29800,29900,5000,66,24800,85,8333.33,0,0
"1604",1305781,"0",1997,"BUICK","N",0,27,135,6,4,2202,17505,13,757,13795,13750,0,60,13795,108,4166.67,43000,1
"1605",656768,"0",2000,"CHEVY","Y",2,17,62,7,3,2653,2908,91,685,22445,22174,250,72,20945,109,4512.33,112,0
"1606",189818,"0",1998,"TOYOTA","N",1,21,195,12,3,3614,4113,88,605,22100,22000,900,60,21200,112,3200,24900,1
"1607",7769488,"0",2000,"SATURN","N",2,15,175,4,2,7495,14600,51,703,24245,18695,745,66,23500,128,3500,1,0
"1608",469095,"0",1999,"FORD","N",4,10,108,NA,5,2269,4088,56,653,15675,12900,1000,60,12900,112,2000,22000,1
"1609",2749450,"1",1999,"MITSUBISHI","N",2,15,68,4,2,2518,3040,83,689,11900,12000,0,66,11400,95,1900,15000,1
"1610",8399211,"1",1997,"JEEP","N",3,24,131,5,2,4838,5000,97,681,19478.73,15525,2000,60,17000,127,5000,35612,1
"1611",8150819,"0",1996,"SUZUKI","N",0,16,163,NA,1,47,12000,0,790,6764,5500,1800,60,4964,128,1218.67,58000,1
"1612",4651690,"0",2000,"PONTIAC","N",0,49,324,12,10,18913,57962,33,705,17000,15490,1300,72,12000,78,5833.33,1,0
"1613",9276538,"0",2000,"TOYOTA","N",0,15,142,5,3,604,25331,2,753,52626,1,20000,60,32626,62,6000,1,0
"1614",1141556,"0",2000,"HUNDAI","N",0,11,60,6,2,1306,2849,46,709,15914,13509,0,60,15914,125,1733.33,1,0
"1615",7980145,"0",2000,"FORD","N",0,14,59,3,2,413,27823,1,703,34865,39250,0,60,35963.33,92,5000,1,0
"1616",8581035,"0",2000,"TOYOTA","N",0,27,162,5,4,5179,33806,15,721,18701.6,20219,0,60,18701.6,92,2333.33,16,0
"1617",8900042,"0",1999,"DODGE","N",2,9,63,3,1,383,383,100,640,17873.89,17100,0,66,15073.89,89,2800,21000,1
"1618",2640906,"0",0,"","N",1,22,384,5,3,13289,25100,53,663,7204.94,7199,1000,60,6204.94,95,48000,0,0
"1619",9256869,"0",0,"","N",0,14,267,5,3,1137,23700,5,781,6100,7099,1500,60,4600,89,5500,0,0
"1620",6559116,"0",1997,"JEEP","N",0,30,196,4,2,3192,25000,13,770,19995,21000,0,60,17361.2,89,10416.67,39303,1
"1621",2299724,"0",2000,"NISSAN","N",5,14,88,4,3,4660,1457,320,646,19827,19827,0,60,19827,103,4916.67,14,0
"1622",6096459,"0",2000,"DODGE","N",0,1,16,NA,NA,NA,NA,0,681,0,23110,0,48,22500,100,2083.33,100,0
"1623",505464,"1",1996,"CHEV","N",0,13,63,8,6,11442,6462,177,605,20206,20575,0,66,20206,108,3333.33,29000,1
"1624",1213540,"1",1999,"DODGE","N",0,2,19,2,1,1523,1500,102,698,14770.65,15100,0,66,12770.65,91,1561,15000,1
"1625",2708309,"0",2000,"AUDI","N",0,39,252,11,7,13372,92472,14,723,36098,33925,0,60,36098,107,9666.67,20,0
"1626",891359,"0",1998,"MITSUBISHI","N",0,5,73,5,3,4491,4230,106,721,18795,18200,2000,60,16795,92,2500,16000,1
"1627",7297623,"0",2000,"CHEVY","N",3,15,275,8,6,5845,898,651,653,34907,27821,500,66,33607,121,4666.67,244,0
"1628",2909559,"0",1997,"JEEP","N",0,19,139,6,2,7297,24053,30,756,18017.75,17500,0,60,18017.75,104,1584,48057,1
"1629",3883184,"0",1999,"DODGE","N",0,12,253,2,1,3945,9000,44,766,18384,19875,1794.75,60,16589.25,83,3585,24902,1
"1630",1872124,"0",2000,"SUZUKI","N",0,12,89,3,1,2515,12760,20,735,20749,20749,0,60,20749,100,2333.33,50,0
"1631",2843773,"0",1997,"OLDS","N",0,15,163,7,3,6233,19519,32,702,22076,19875,0,60,18076,92,2100,42450,1
"1632",3614398,"1",1998,"DODGE","N",0,4,46,NA,1,227,1500,15,648,15100,15225,0,66,15100,110,2400,26000,1
"1633",429348,"0",2000,"JEEP","N",3,9,173,4,2,4965,6192,80,721,39575,38200,7000,72,30442,92,9400,1,0
"1634",4573336,"0",2000,"TOYO","N",0,28,210,3,0,0,40900,0,782,21500,21333,1000,66,19750,93,9666.67,1,0
"1635",8171732,"0",1994,"TOYOTA","N",0,14,158,5,2,5136,22100,23,762,16442,15400,1000,54,15442,109,2833,78975,1
"1636",7910014,"0",2000,"TOYOTA","N",0,13,114,2,1,3270,14500,23,765,21047.25,22045,5500,60,15547.25,71,6166.66,1,0
"1637",5024910,"0",2000,"DODGE","N",1,17,163,NA,3,24009,25700,93,666,2741.39,31170,0,60,29527.68,95,3541.67,1,0
"1638",1050905,"0",2000,"FORD","N",2,9,121,NA,NA,9998,0,0,724,16528,13840,0,60,16528,121,4900,15,0
"1639",852795,"0",1999,"CHEVY","N",3,37,372,10,4,7555,17656,43,647,13455,14200,0,66,13455,95,9166.66,31000,1
"1640",6369814,"0",1998,"DODGE","N",3,11,173,4,3,2777,3502,79,669,14500,13000,0,60,12500,97,6250,40000,1
"1641",4302490,"0",2000,"GMC","N",0,10,58,5,2,1283,16321,8,753,24146,24500,0,60,23841,98,1230,1,0
"1642",3763473,"0",1999,"CHEVY","N",0,19,191,5,4,5102,41578,12,779,18000,18600,0,60,18000,100,5250,26633,1
"1643",5178776,"1",1993,"SUBARU","N",1,7,58,6,1,1040,1400,74,702,6450,6000,500,42,6250,122,1900,75000,1
"1644",3649357,"0",1997,"JEEP","N",0,23,289,7,4,18256,57723,32,742,21778.19,20975,400,66,21275.68,102,5166.67,33209,1
"1645",7433108,"0",1998,"CHEVY","Y",3,12,321,4,3,449,14700,3,759,20500,20300,1200,36,19300,95,3918,26000,1
"1646",7271923,"1",1998,"FORD","N",8,16,180,3,2,2816,1700,166,611,23745,27225,0,48,23745,87,2313,38000,1
"1647",5950645,"1",2000,"FORD","N",6,16,161,9,4,1527,4951,31,636,36784,37620,500,60,36284,98,10833.33,1,0
"1648",9926834,"1",0,"","N",0,17,77,5,3,3375,28122,12,673,6999,0,1000,60,5999,86,18200,0,0
"1649",8144053,"0",1999,"FORD","N",0,17,54,5,4,2256,13188,17,737,26673.78,25000,3000,60,21000,85,2500,1,0
"1650",6977529,"1",1997,"CHEVY","N",0,30,176,5,3,2745,17500,16,735,8539.99,8775,0,60,8539.99,98,3300,63969,1
"1651",8585513,"0",2000,"MERCEDES","N",NA,NA,NA,NA,NA,NA,NA,0,NA,23685.55,36000,0,38,40310.17,112,12833.33,1,0
"1652",6059277,"0",2000,"VW","N",0,4,40,1,0,0,3500,0,NA,19795,19955,831.21,60,18963.79,95,1100,1,0
"1653",5980080,"0",1999,"DODGE","Y",4,26,126,16,13,21996,42584,52,722,35567.66,28710,2800,72,32767.66,115,12500,12,0
"1654",6450262,"0",1996,"LINCOLN","N",0,2,93,NA,0,0,1243,0,765,19796,18875,5000,60,14796,89,4033.33,47641,1
"1655",5885047,"0",1998,"MB","N",4,31,216,8,4,23038,17560,131,733,46994.15,45500,1000,72,45994.15,101,14701.75,20000,1
"1656",6677152,"0",1996,"BUICK","N",0,7,356,4,3,849,10400,8,796,10600,8825,4000,36,6600,77,1916.67,48,1
"1657",1141979,"0",1996,"PONTIAC","Y",4,11,283,3,1,203,868,23,674,9663,9900,0,60,9663,116,2200,53921,1
"1658",1723402,"0",1998,"SATURN","N",0,16,224,2,1,25,36300,0,808,10398,9695,1000,48,9398,97,2666.67,40000,1
"1659",906767,"1",1995,"JAGUAR","N",6,18,111,1,0,0,600,0,649,22269,22500,2500,60,17000,77,2600,57000,1
"1660",460226,"0",2000,"CHEVROLET","N",0,21,242,9,6,14296,17914,80,691,26001,22483,1270,48,26000,118,5166.67,10,0
"1661",9018652,"0",1998,"ISUZU","N",9,18,162,3,1,50,611,8,672,15388.46,19625,0,66,15388.46,79,1833.33,25129,1
"1662",2003622,"1",2000,"TOYOTA","N",0,8,27,4,3,2884,5168,56,733,18356.4,14172,0,60,18356.4,139,3000,7,0
"1663",83402,"0",2000,"DODGE","N",3,5,49,NA,NA,9998,9998,100,557,24700,23800,4200,48,20500,93,2700,1,0
"1664",9125155,"0",1999,"PONTIAC","N",2,6,135,2,1,288,400,72,648,18076,18000,1000,66,17076,104,5000,24000,1
"1665",8384365,"1",1997,"PONTIAC","N",1,6,67,2,1,126,481,26,713,10889,9425,1000,60,9889,126,2184,45000,1
"1666",2355238,"0",1997,"SATURN","N",1,9,63,NA,1,856,13697,6,683,12590,11500,0,60,12590,118,2083.33,38000,1
"1667",3453697,"1",1994,"MERCURY","",NA,NA,NA,NA,NA,NA,NA,0,NA,8100,8000,500,48,7100,90,1226.33,37772,1
"1668",8726839,"0",1998,"CHEVY","N",3,32,253,8,4,4043,15019,27,736,21450,21500,0,66,19250,90,3750,22775,1
"1669",2222768,"0",1997,"CADILLAC","N",9,16,224,2,0,0,6210,0,666,25937,24175,300,60,24539,102,3250,38000,1
"1670",707616,"0",2000,"CHEVROLET","N",0,13,66,4,1,773,11702,7,758,21015.22,16204,0,60,21015.22,133,3000,4,0
"1671",6092474,"1",1998,"SATURN","N",1,33,283,12,11,25213,41443,61,677,11500,12975,0,60,11780,100,6075,47123,1
"1672",1908929,"0",1996,"FORD","N",0,20,98,7,2,2157,13748,16,748,26076,19800,3000,66,21534,119,3250,27298,1
"1673",3009788,"0",2000,"FORD","N",1,10,156,3,1,986,36500,3,715,38683,37005,819,36,37864,105,6500,1,0
"1674",6396689,"0",1999,"JEEP","N",0,4,84,NA,2,1321,22908,6,710,24659,19500,0,66,20459,110,1780,12200,1
"1675",760417,"0",2000,"CHRYSLER","N",3,25,288,8,7,41310,48982,84,657,26650,28200,1250,63,25400,95,12950,47,0
"1676",3843781,"0",1995,"FORD","N",1,17,145,5,3,2860,11675,24,721,7300,6850,0,48,7300,108,3150,1,1
"1677",1339357,"0",2000,"TOYOTA","N",0,24,352,9,7,28816,36030,80,735,20385.36,21351,0,60,20385.36,95,16125,7,0
"1678",5069877,"1",1998,"PONTIAC","",NA,NA,NA,NA,NA,NA,NA,0,NA,14900,13125,4000,60,10900,83,3333.33,15000,1
"1679",3959995,"1",2000,"PONTIAC","N",2,8,35,4,3,1049,1887,56,582,16761,16220,2250,72,17100,105,2083.33,1,0
"1680",6544054,"0",1998,"HYNDAI","N",NA,NA,NA,NA,NA,NA,NA,0,723,8527,7325,1500,60,7027,110,8267,15000,1
"1681",2439160,"0",1997,"HONDA","N",0,19,286,7,3,3200,36880,9,779,16382,16000,0,60,16382,103,4000,33000,1
"1682",9336862,"0",2000,"FORD","N",1,7,51,NA,NA,9998,0,0,711,13725,15030,1000,66,15552,107,2550,1,0
"1683",6162266,"0",2000,"MAZDA","N",2,14,139,5,4,535,24943,2,NA,0,26200,0,36,24631,94,6420,1,0
"1684",7138745,"0",2000,"PORCHE","N",2,23,171,3,1,0,3700,0,NA,54247,54246,5000,48,50604.35,93,46666.67,1,0
"1685",6346621,"0",2000,"LEXUS","N",0,3,48,3,2,5889,9300,63,705,38944.5,39533,0,51,38944.5,99,8416.66,499,0
"1686",8632723,"0",1999,"CHEVY","N",2,27,66,12,3,2441,2548,96,NA,26834.62,24000,0,60,26834.62,112,4166.67,21000,1
"1687",4946336,"1",0,"","N",4,19,130,5,3,1252,2600,48,675,6500,0,0,60,6500,100,1516.67,0,0
"1688",9218041,"0",1998,"CHRYSLER","N",0,11,140,7,6,43783,25600,171,691,17645.5,17050,4100,36,13545.5,79,2000,30708,1
"1689",1154037,"1",1999,"PONTIAC","N",7,10,79,2,1,44,100,44,586,8800,15000,0,60,9674,83,1800,30000,1
"1690",690324,"0",2000,"PONTIAC","Y",13,16,75,2,1,1316,1300,101,542,17095,16625,1500,60,15595,100,1916.67,1,0
"1691",5566733,"0",1998,"MERCURY","Y",8,19,131,9,7,9800,8648,113,654,14650,13850,1000,60,13650,115,4083.33,38000,1
"1692",1393800,"0",1997,"GMC","N",1,15,131,7,5,10850,10005,108,675,29550,23300,3392,60,25000,115,2998.17,42000,1
"1693",1338269,"0",2000,"FORD","N",0,22,203,6,3,4221,2774,152,687,35680.47,35670,6897.3,36,28783.17,84,8916.66,212,0
"1694",4462891,"1",1996,"MERC","N",4,11,68,5,3,883,1348,66,601,11385,11500,500,54,10385,90,5355.83,50000,1
"1695",3561799,"0",1998,"MERCURY","N",0,23,91,7,2,478,32000,1,775,12126,12000,0,48,12126,104,4300,10,1
"1696",4425441,"1",2000,"FORD","N",14,22,161,3,2,2501,398,628,642,36298,39470,542.25,36,35755.75,91,3975,17,0
"1697",5396975,"1",1997,"GMC","Y",6,21,142,8,4,4272,4409,97,631,21990,20925,500,66,20490,124,4250,49000,1
"1698",5321053,"0",1997,"CADILLAC","N",0,19,151,2,1,353,41530,1,773,21037.8,18500,0,60,21037.8,125,3333.33,23889,1
